date,food_item,meals_served,temp_c,is_holiday,day_of_week,waste_kg,checkout_price,base_price,emailer_for_promotion,homepage_featured
2023-03-13,Sushi Set,,15.4,0,Monday,3.08,61067.0,47630.0,0,0
2023-02-23,Fish and Chips,212.0,-5.6,0,Thursday,3.36,42741.0,33580.0,0,0
2023-05-08,Seafood Paella,224.0,12.5,0,Monday,,51782.0,,0,1
2023-02-28,Burger & Fries,219.0,-13.0,0,Tuesday,4.33,36255.0,27388.0,1,0
2023-02-16,Beef Steak,170.0,-1.8,0,Thursday,2.38,73620.0,,0,1
2023-06-10,Margherita Pizza,,31.9,0,Saturday,5.32,36119.0,30292.0,1,0
2023-11-29,Plov,234.0,26.3,0,Wednesday,4.94,40166.0,,0,1
2023-02-05,Seafood Paella,260.0,,0,Sunday,5.81,55715.0,49315.0,0,1
2023-03-25,Sushi Set,166.0,21.6,0,Saturday,1.98,61966.0,,1,0
2023-05-30,Fish and Chips,227.0,,0,Tuesday,4.83,38913.0,31899.0,0,0
2023-10-13,Plov,168.0,16.4,0,Friday,3.87,,27501.0,0,0
2023-01-29,Fish and Chips,337.0,,1,Sunday,12.26,39740.0,33452.0,1,0
2023-11-18,Sushi Set,184.0,7.3,0,Saturday,2.88,64944.0,46347.0,0,0
2023-04-26,Pasta Carbonara,195.0,22.7,0,Wednesday,1.92,45595.0,,0,0
2023-12-21,Beef Steak,82.0,5.8,0,Thursday,1.1,77688.0,57576.0,1,0
2023-01-10,Manti,189.0,-3.0,0,Tuesday,3.02,,,1,1
2023-09-08,Burger & Fries,113.0,12.7,0,Friday,2.34,36236.0,27079.0,0,1
2023-04-28,Tom Yum Soup,182.0,21.2,0,Friday,4.15,39059.0,22620.0,0,0
2023-10-08,Vegetable Stir Fry,239.0,9.6,0,Sunday,4.19,28791.0,23978.0,1,0
2023-06-09,Shashlik,100.0,31.6,0,Friday,1.34,47027.0,32564.0,0,1
2023-10-02,Beef Steak,100.0,,0,Monday,1.5,68664.0,53594.0,0,0
2023-08-31,Margherita Pizza,79.0,37.1,0,Thursday,1.63,38606.0,29794.0,0,1
2023-07-13,Burger & Fries,168.0,38.3,0,Thursday,,,25513.0,0,1
2023-11-13,Mushroom Risotto,235.0,8.7,0,Monday,,,26726.0,1,0
2023-02-26,Vegetable Stir Fry,261.0,-5.7,0,Sunday,3.38,30301.0,19801.0,1,0
2023-03-26,Burger & Fries,99.0,10.7,0,Sunday,2.89,36814.0,30324.0,0,1
2023-07-28,Thai Green Curry,68.0,38.8,0,Friday,1.23,,31144.0,1,1
2023-02-18,Thai Green Curry,103.0,,0,Saturday,1.77,34082.0,29802.0,1,1
2023-11-18,Sushi Set,180.0,21.9,0,Saturday,,,48302.0,1,0
2023-04-16,Beef Steak,182.0,15.6,0,Sunday,5.17,70812.0,60136.0,1,1
2023-08-11,Lagman,65.0,38.1,0,Friday,1.66,33489.0,21344.0,0,0
2023-01-09,Plov,76.0,1.6,0,Monday,1.43,,27542.0,0,0
2023-09-04,Burger & Fries,133.0,18.4,0,Monday,2.56,38647.0,26159.0,0,1
2023-03-12,Plov,287.0,11.4,0,Sunday,6.21,38906.0,26460.0,0,0
2023-12-25,Manti,116.0,-2.2,0,Monday,2.02,28399.0,19451.0,0,0
2023-11-28,Plov,79.0,13.2,0,Tuesday,1.57,35702.0,27168.0,0,0
2023-03-26,Beef Steak,87.0,29.5,0,Sunday,1.08,69407.0,55386.0,0,0
2023-05-25,Caesar Salad,167.0,21.9,0,Thursday,2.56,,27637.0,0,0
2023-06-09,Shashlik,206.0,38.4,0,Friday,3.66,39979.0,33867.0,0,0
2023-03-03,Lagman,228.0,21.4,0,Friday,2.27,,23877.0,0,0
2023-02-05,Margherita Pizza,431.0,-1.3,1,Sunday,16.17,34535.0,27217.0,0,1
2023-03-01,Plov,,19.6,0,Wednesday,2.9,30727.0,30224.0,1,1
2023-11-22,Lamb Kebab,143.0,11.1,0,Wednesday,2.5,58545.0,41410.0,0,0
2023-12-01,Sushi Set,161.0,-10.5,0,Friday,1.38,72066.0,54495.0,0,0
2023-08-15,Beef Steak,154.0,33.9,0,Tuesday,3.17,80471.0,52758.0,1,0
2023-10-16,Fish and Chips,,15.5,0,Monday,1.65,46042.0,35004.0,0,0
2023-02-13,Fish and Chips,201.0,-6.4,0,Monday,,47326.0,35286.0,1,0
2023-10-01,Plov,219.0,,0,Sunday,4.79,40147.0,26372.0,1,0
2023-02-21,Samsa,133.0,-15.0,0,Tuesday,3.03,15114.0,10056.0,0,0
2023-12-16,Margherita Pizza,102.0,-2.2,0,Saturday,0.84,34128.0,29635.0,0,0
2023-12-27,Fish and Chips,237.0,,0,Wednesday,3.66,42668.0,31525.0,1,1
2023-05-27,Mushroom Risotto,129.0,,0,Saturday,1.74,37279.0,,1,0
2023-07-03,Samsa,90.0,36.6,0,Monday,2.8,14866.0,10538.0,1,0
2023-09-15,Manti,185.0,18.0,0,Friday,2.51,27842.0,18916.0,0,1
2023-05-19,Pasta Carbonara,216.0,20.0,0,Friday,4.26,35895.0,30597.0,0,0
2023-12-02,Samsa,271.0,-1.0,0,Saturday,3.23,16709.0,10021.0,1,0
2023-04-20,Mushroom Risotto,101.0,19.3,0,Thursday,0.81,36579.0,26552.0,0,0
2023-10-25,Vegetable Stir Fry,215.0,12.7,0,Wednesday,,27818.0,23859.0,1,1
2023-09-21,Manti,342.0,13.7,1,Thursday,,28303.0,16497.0,1,0
2023-12-12,Burger & Fries,266.0,-2.6,1,Tuesday,8.25,40148.0,25525.0,0,0
2023-05-24,Burger & Fries,266.0,20.2,1,Wednesday,8.81,38406.0,29882.0,0,0
2023-07-01,Beef Steak,258.0,,0,Saturday,7.32,68488.0,,0,0
2023-02-20,Mushroom Risotto,,-6.0,0,Monday,2.22,,30645.0,0,0
2023-05-01,Pasta Carbonara,238.0,27.5,0,Monday,5.02,46803.0,31495.0,0,0
2023-05-20,Manti,239.0,11.8,0,Saturday,5.04,21407.0,17336.0,0,1
2023-01-16,Caesar Salad,181.0,-2.3,0,Monday,,39667.0,32280.0,0,0
2023-01-29,Mushroom Risotto,,,0,Sunday,,38926.0,30033.0,1,1
2023-04-22,Caesar Salad,200.0,,0,Saturday,,45067.0,29555.0,0,0
2023-08-14,Samsa,212.0,26.2,0,Monday,3.48,15167.0,9407.0,1,0
2023-02-18,Plov,125.0,-3.1,0,Saturday,1.95,39924.0,30425.0,1,1
2023-07-04,Chicken Tikka,,33.8,1,Tuesday,,,,0,0
2023-02-13,Caesar Salad,83.0,2.9,0,Monday,0.7,44125.0,29761.0,0,0
2023-12-27,Chicken Tikka,170.0,,0,Wednesday,2.23,,33151.0,0,0
2023-06-29,Manti,,,0,Thursday,1.91,25699.0,17040.0,0,0
2023-02-28,Burger & Fries,219.0,-13.0,0,Tuesday,4.33,36255.0,27388.0,1,0
2023-02-05,Seafood Paella,302.0,-15.0,0,Sunday,3.42,66542.0,47452.0,1,0
2023-04-25,Samsa,,20.7,0,Tuesday,4.28,15868.0,,0,0
2023-12-08,Shashlik,105.0,-7.2,0,Friday,1.42,,33777.0,1,0
2023-06-22,Shashlik,128.0,32.7,0,Thursday,,40465.0,,1,1
2023-02-16,Mushroom Risotto,107.0,6.1,0,Thursday,,42474.0,27682.0,0,0
2023-11-20,Lamb Kebab,,16.1,0,Monday,3.35,52535.0,39828.0,1,0
2023-09-29,Grilled Chicken,172.0,15.5,0,Friday,1.47,53432.0,37554.0,0,0
2023-12-05,Pasta Carbonara,,-1.6,0,Tuesday,1.93,37774.0,28835.0,1,0
2023-11-19,Caesar Salad,148.0,20.5,0,Sunday,2.85,43556.0,30572.0,0,0
2023-03-12,Shashlik,319.0,16.9,0,Sunday,7.53,45726.0,35208.0,0,0
2023-03-03,Margherita Pizza,133.0,,0,Friday,2.51,35377.0,27288.0,0,0
2023-05-12,Samsa,149.0,25.5,0,Friday,1.63,13606.0,10041.0,0,0
2023-02-16,Caesar Salad,143.0,-3.0,0,Thursday,1.35,,27662.0,0,1
2023-06-04,Chicken Tikka,302.0,29.3,0,Sunday,3.61,35886.0,34182.0,0,0
2023-08-19,Burger & Fries,393.0,25.9,1,Saturday,6.67,36933.0,29967.0,0,0
2023-01-22,Fish and Chips,220.0,,0,Sunday,5.44,40475.0,31495.0,0,1
2023-02-05,Fish and Chips,132.0,-7.3,0,Sunday,3.95,40431.0,32004.0,1,0
2023-02-12,Vegetable Stir Fry,199.0,,0,Sunday,3.53,33082.0,20805.0,0,0
2023-12-18,Seafood Paella,,-12.9,0,Monday,2.15,,45859.0,0,0
2023-07-29,Caesar Salad,249.0,40.7,0,Saturday,6.6,34096.0,31551.0,0,1
2023-09-18,Samsa,89.0,11.5,0,Monday,1.13,13196.0,9802.0,1,0
2023-07-18,Pasta Carbonara,133.0,33.4,0,Tuesday,2.71,43734.0,30694.0,1,0
2023-09-22,Sushi Set,129.0,11.9,0,Friday,0.96,72319.0,49154.0,0,1
2023-09-14,Vegetable Stir Fry,140.0,13.5,0,Thursday,3.43,33891.0,22911.0,1,1
2023-07-03,Samsa,204.0,35.9,0,Monday,4.12,,9972.0,0,0
2023-01-16,Pasta Carbonara,127.0,-9.9,0,Monday,2.3,42264.0,31920.0,0,0
2023-01-27,Plov,246.0,,0,Friday,2.58,33002.0,,1,0
2023-02-14,Margherita Pizza,187.0,,0,Tuesday,2.09,34646.0,27073.0,0,0
2023-05-10,Plov,100.0,17.5,0,Wednesday,1.84,38579.0,25415.0,1,0
2023-03-06,Lagman,120.0,20.7,0,Monday,,29705.0,21106.0,0,1
2023-03-29,Pasta Carbonara,210.0,6.1,0,Wednesday,,36001.0,33691.0,0,0
2023-11-26,Caesar Salad,154.0,,0,Sunday,3.95,43980.0,29779.0,1,0
2023-10-14,Manti,191.0,9.7,0,Saturday,2.32,27603.0,17315.0,0,1
2023-10-15,Beef Steak,215.0,7.7,0,Sunday,6.01,68926.0,53723.0,1,1
2023-07-07,Sushi Set,108.0,36.0,0,Friday,1.47,70427.0,54412.0,0,0
2023-10-19,Burger & Fries,197.0,,0,Thursday,3.78,37760.0,28556.0,0,0
2023-01-07,Beef Steak,,,0,Saturday,1.24,,52553.0,0,0
2023-08-15,Thai Green Curry,,35.0,0,Tuesday,2.77,44314.0,29354.0,0,0
2023-12-18,Thai Green Curry,151.0,5.3,0,Monday,2.19,40531.0,32854.0,0,0
2023-10-21,Pasta Carbonara,197.0,2.3,0,Saturday,,40293.0,30194.0,0,0
2023-06-25,Beef Steak,170.0,34.6,0,Sunday,4.81,69173.0,57971.0,1,0
2023-06-28,Grilled Chicken,230.0,31.1,0,Wednesday,3.08,,,0,0
2023-03-28,Shashlik,128.0,17.4,0,Tuesday,2.08,43408.0,35660.0,0,0
2023-08-20,Vegetable Stir Fry,228.0,35.3,0,Sunday,7.85,28814.0,24107.0,0,1
2023-02-01,Burger & Fries,79.0,-5.8,0,Wednesday,0.8,35364.0,28719.0,1,0
2023-05-11,Pasta Carbonara,112.0,15.2,0,Thursday,2.49,36964.0,32856.0,0,0
2023-12-08,Lamb Kebab,173.0,,0,Friday,3.29,59969.0,40968.0,0,0
2023-09-05,Thai Green Curry,167.0,14.3,0,Tuesday,3.41,38855.0,29672.0,1,0
2023-04-21,Seafood Paella,,,0,Friday,2.01,,48090.0,1,0
2023-01-08,Mushroom Risotto,299.0,-1.9,0,Sunday,3.37,36506.0,25958.0,0,1
2023-11-14,Samsa,231.0,4.6,0,Tuesday,2.88,16737.0,10791.0,0,0
2023-10-05,Beef Steak,215.0,10.6,0,Thursday,1.85,85276.0,55673.0,0,1
2023-01-29,Sushi Set,173.0,0.0,0,Sunday,2.99,73087.0,,0,1
2023-06-09,Lagman,201.0,26.3,0,Friday,2.77,27892.0,22642.0,0,1
2023-04-18,Fish and Chips,,26.4,0,Tuesday,2.54,49837.0,36345.0,1,0
2023-05-06,Beef Steak,163.0,11.4,0,Saturday,2.2,70009.0,52914.0,0,0
2023-11-19,Beef Steak,,,0,Sunday,2.82,75120.0,60087.0,1,1
2023-08-20,Fish and Chips,220.0,39.4,0,Sunday,3.79,41975.0,33463.0,0,0
2023-06-01,Shashlik,111.0,25.9,0,Thursday,1.28,44592.0,34688.0,1,0
2023-05-07,Grilled Chicken,,21.6,0,Sunday,2.59,47962.0,40677.0,1,0
2023-08-03,Sushi Set,178.0,39.3,0,Thursday,2.02,59264.0,,0,0
2023-07-18,Lamb Kebab,,35.1,0,Tuesday,2.76,50338.0,40607.0,0,1
2023-06-09,Shashlik,100.0,31.6,0,Friday,1.34,,32564.0,0,1
2023-01-24,Seafood Paella,81.0,3.3,0,Tuesday,1.07,58340.0,,0,1
2023-07-17,Margherita Pizza,186.0,43.0,0,Monday,,37275.0,27014.0,1,0
2023-08-18,Chicken Tikka,137.0,,1,Friday,5.92,41703.0,34257.0,0,1
2023-02-07,Beef Steak,179.0,-8.1,0,Tuesday,1.97,70796.0,54274.0,0,0
2023-02-26,Seafood Paella,233.0,3.9,0,Sunday,3.63,57677.0,47449.0,0,0
2023-03-07,Vegetable Stir Fry,148.0,21.5,0,Tuesday,1.94,27073.0,23565.0,0,0
2023-07-15,Samsa,,38.8,0,Saturday,5.35,12792.0,10617.0,1,0
2023-02-18,Seafood Paella,301.0,,0,Saturday,3.89,62303.0,46568.0,1,1
2023-01-31,Lamb Kebab,91.0,-1.9,0,Tuesday,,,39008.0,1,0
2023-11-13,Seafood Paella,107.0,17.3,0,Monday,2.64,59336.0,41918.0,1,1
2023-06-26,Caesar Salad,214.0,22.0,0,Monday,4.28,,27296.0,0,0
2023-02-20,Manti,177.0,-6.3,0,Monday,3.14,28464.0,18802.0,1,0
2023-05-07,Vegetable Stir Fry,229.0,29.0,0,Sunday,4.41,32244.0,22316.0,0,0
2023-09-21,Caesar Salad,132.0,23.5,0,Thursday,1.12,35139.0,32993.0,1,0
2023-01-21,Lamb Kebab,143.0,-4.4,0,Saturday,2.51,53692.0,43736.0,0,0
2023-07-15,Lagman,205.0,34.0,0,Saturday,4.09,27019.0,,0,0
2023-01-08,Plov,262.0,2.0,0,Sunday,3.55,37423.0,26074.0,0,0
2023-10-12,Shashlik,218.0,8.2,0,Thursday,2.25,,35690.0,1,0
2023-10-07,Pasta Carbonara,91.0,13.5,0,Saturday,1.79,39752.0,29645.0,0,1
2023-04-26,Seafood Paella,104.0,18.1,0,Wednesday,2.01,62819.0,42663.0,0,0
2023-02-17,Mushroom Risotto,231.0,2.4,0,Friday,5.07,42558.0,27149.0,1,0
2023-10-30,Caesar Salad,,,0,Monday,,36209.0,32042.0,0,0
2023-05-30,Chicken Tikka,168.0,7.6,0,Tuesday,2.03,45388.0,35162.0,0,0
2023-05-07,Caesar Salad,284.0,29.5,0,Sunday,3.62,38803.0,29198.0,0,0
2023-01-23,Beef Steak,171.0,,0,Monday,3.02,,60173.0,0,0
2023-02-28,Lamb Kebab,115.0,2.1,0,Tuesday,2.05,48227.0,41443.0,0,0
2023-09-15,Caesar Salad,231.0,13.6,0,Friday,1.87,34009.0,32953.0,0,0
2023-10-28,Mushroom Risotto,141.0,18.1,0,Saturday,2.02,,27086.0,0,0
2023-01-04,Manti,165.0,1.4,0,Wednesday,3.41,22398.0,16235.0,0,0
2023-09-28,Grilled Chicken,167.0,22.6,0,Thursday,1.33,50961.0,38251.0,0,0
2023-12-31,Margherita Pizza,169.0,-1.2,0,Sunday,4.92,,,0,1
2023-07-29,Mushroom Risotto,178.0,33.4,0,Saturday,4.68,34596.0,26685.0,1,0
2023-05-03,Fish and Chips,,14.9,0,Wednesday,0.71,49210.0,36093.0,0,0
2023-06-29,Vegetable Stir Fry,112.0,,0,Thursday,1.45,29309.0,,1,0
2023-08-09,Pasta Carbonara,169.0,36.6,0,Wednesday,1.89,47407.0,31278.0,1,0
2023-03-28,Fish and Chips,153.0,18.6,0,Tuesday,1.63,47411.0,33462.0,1,0
2023-09-10,Sushi Set,183.0,19.3,0,Sunday,2.61,55634.0,46351.0,0,0
2023-07-14,Manti,130.0,26.2,0,Friday,2.51,,19354.0,0,0
2023-06-04,Grilled Chicken,241.0,24.6,0,Sunday,3.85,55441.0,35438.0,1,1
2023-05-11,Seafood Paella,149.0,18.2,0,Thursday,,65207.0,40780.0,0,0
2023-08-29,Sushi Set,227.0,32.0,0,Tuesday,4.94,65297.0,,1,0
2023-01-07,Lamb Kebab,214.0,-8.1,0,Saturday,4.7,52010.0,38230.0,0,0
2023-04-28,Shashlik,76.0,24.9,0,Friday,1.74,44453.0,,0,1
2023-02-10,Caesar Salad,121.0,0.3,0,Friday,1.4,41248.0,,0,0
2023-12-17,Thai Green Curry,298.0,-0.4,0,Sunday,3.3,,,0,0
2023-04-02,Thai Green Curry,163.0,,0,Sunday,,40632.0,27688.0,0,0
2023-04-17,Chicken Tikka,220.0,22.5,0,Monday,3.17,35882.0,32478.0,1,0
2023-07-13,Beef Steak,250.0,32.3,0,Thursday,3.31,83454.0,60927.0,0,0
2023-12-07,Chicken Tikka,,0.4,0,Thursday,3.07,37827.0,31748.0,0,0
2023-04-26,Grilled Chicken,123.0,14.9,0,Wednesday,0.89,50135.0,41736.0,0,0
2023-03-19,Mushroom Risotto,189.0,13.5,0,Sunday,4.23,42467.0,26808.0,0,0
2023-11-29,Samsa,71.0,2.6,0,Wednesday,2.03,13942.0,10072.0,0,1
2023-07-14,Lamb Kebab,155.0,34.0,0,Friday,2.14,,40373.0,0,0
2023-09-28,Plov,151.0,15.0,0,Thursday,2.55,29875.0,25982.0,1,0
2023-05-04,Pasta Carbonara,,7.4,0,Thursday,5.16,44466.0,29112.0,1,0
2023-12-03,Chicken Tikka,259.0,-5.7,0,Sunday,3.66,,30332.0,0,0
2023-01-31,Vegetable Stir Fry,162.0,2.2,0,Tuesday,1.67,30333.0,23043.0,1,0
2023-07-14,Caesar Salad,102.0,32.5,0,Friday,1.79,42131.0,28036.0,1,1
2023-10-24,Fish and Chips,134.0,11.6,0,Tuesday,2.49,48870.0,35835.0,0,0
2023-08-08,Grilled Chicken,77.0,35.1,0,Tuesday,0.61,,40326.0,0,0
2023-04-24,Samsa,,15.7,0,Monday,1.98,16536.0,9862.0,1,0
2023-06-16,Manti,198.0,36.1,0,Friday,5.41,26093.0,16361.0,0,0
2023-05-26,Fish and Chips,134.0,,0,Friday,2.96,38505.0,35604.0,0,0
2023-01-24,Tom Yum Soup,207.0,9.3,0,Tuesday,,36279.0,25506.0,0,0
2023-07-06,Lagman,102.0,33.4,0,Thursday,1.53,,22628.0,0,0
2023-08-20,Seafood Paella,129.0,36.9,0,Sunday,3.91,56704.0,47779.0,0,1
2023-09-22,Beef Steak,,15.7,0,Friday,3.32,66547.0,54685.0,0,1
2023-06-25,Beef Steak,131.0,40.3,0,Sunday,1.82,71466.0,63438.0,0,0
2023-03-30,Shashlik,86.0,15.6,0,Thursday,1.45,49172.0,38069.0,0,0
2023-06-20,Lamb Kebab,73.0,38.1,0,Tuesday,0.81,48167.0,,0,0
2023-11-17,Plov,,22.0,0,Friday,,35595.0,29334.0,0,0
2023-05-23,Mushroom Risotto,95.0,17.2,0,Tuesday,,43220.0,,0,0
2023-08-15,Mushroom Risotto,196.0,,0,Tuesday,3.48,38170.0,26155.0,1,0
2023-01-17,Lagman,217.0,-0.6,0,Tuesday,2.65,26441.0,23419.0,0,0
2023-01-31,Sushi Set,109.0,5.8,0,Tuesday,1.2,71238.0,47286.0,0,0
2023-08-28,Chicken Tikka,117.0,40.9,0,Monday,2.73,46363.0,33486.0,1,1
2023-03-22,Grilled Chicken,354.0,13.2,1,Wednesday,11.19,55184.0,36172.0,0,1
2023-05-10,Fish and Chips,210.0,24.1,0,Wednesday,2.13,49629.0,33632.0,1,0
2023-04-07,Sushi Set,79.0,24.9,0,Friday,1.2,73873.0,49967.0,0,1
2023-03-18,Plov,194.0,18.7,0,Saturday,4.32,30860.0,26756.0,0,0
2023-12-06,Pasta Carbonara,141.0,5.0,0,Wednesday,1.67,36697.0,,0,0
2023-06-29,Manti,157.0,44.4,0,Thursday,2.66,21559.0,17102.0,0,0
2023-03-31,Manti,158.0,18.9,0,Friday,2.53,,18491.0,0,0
2023-08-30,Lamb Kebab,110.0,34.1,0,Wednesday,2.11,58908.0,45047.0,0,0
2023-07-09,Grilled Chicken,171.0,36.9,0,Sunday,4.59,47413.0,41215.0,0,0
2023-06-13,Thai Green Curry,62.0,31.5,0,Tuesday,,34905.0,27997.0,1,0
2023-10-01,Samsa,127.0,22.7,0,Sunday,2.24,13985.0,10757.0,0,0
2023-10-01,Caesar Salad,232.0,9.6,0,Sunday,2.08,41737.0,29370.0,0,0
2023-04-20,Lamb Kebab,202.0,8.2,0,Thursday,4.71,48023.0,39227.0,1,0
2023-03-03,Sushi Set,155.0,,0,Friday,3.46,63341.0,52127.0,0,1
2023-11-30,Lagman,194.0,22.1,0,Thursday,,31149.0,20644.0,0,0
2023-01-15,Pasta Carbonara,270.0,-1.3,0,Sunday,,44127.0,33911.0,0,0
2023-11-22,Vegetable Stir Fry,241.0,21.6,0,Wednesday,2.45,33883.0,23797.0,1,0
2023-02-10,Chicken Tikka,157.0,-1.2,0,Friday,2.22,40786.0,31335.0,0,0
2023-06-08,Chicken Tikka,187.0,35.5,0,Thursday,3.52,40717.0,31981.0,0,1
2023-09-11,Vegetable Stir Fry,109.0,15.2,0,Monday,1.44,29527.0,20248.0,0,0
2023-06-28,Thai Green Curry,214.0,39.8,0,Wednesday,3.2,43528.0,30720.0,0,0
2023-05-04,Chicken Tikka,161.0,8.7,0,Thursday,2.24,36213.0,32581.0,0,0
2023-03-06,Seafood Paella,216.0,10.7,0,Monday,1.92,65243.0,,1,0
2023-03-16,Grilled Chicken,91.0,17.0,0,Thursday,1.05,56092.0,34621.0,0,1
2023-05-21,Seafood Paella,228.0,18.7,0,Sunday,4.42,63103.0,42028.0,1,0
2023-07-10,Beef Steak,242.0,32.6,0,Monday,6.45,,62681.0,1,0
2023-01-24,Chicken Tikka,106.0,2.8,0,Tuesday,1.64,47897.0,33298.0,0,0
2023-11-25,Fish and Chips,,14.2,0,Saturday,3.84,44178.0,36359.0,1,1
2023-12-26,Sushi Set,248.0,-0.2,0,Tuesday,2.62,74001.0,,0,0
2023-04-17,Thai Green Curry,125.0,19.1,0,Monday,1.92,41859.0,,0,1
2023-05-16,Margherita Pizza,97.0,18.8,0,Tuesday,1.51,38441.0,27426.0,0,0
2023-09-24,Sushi Set,208.0,10.8,0,Sunday,4.71,55752.0,51035.0,0,0
2023-09-14,Caesar Salad,176.0,19.0,0,Thursday,3.59,45917.0,31549.0,0,1
2023-12-22,Vegetable Stir Fry,77.0,-5.0,0,Friday,0.9,30104.0,19823.0,0,0
2023-03-25,Seafood Paella,255.0,19.5,0,Saturday,3.63,68530.0,42240.0,0,0
2023-12-22,Mushroom Risotto,179.0,-1.4,0,Friday,1.35,37676.0,26473.0,0,1
2023-05-15,Fish and Chips,,14.6,0,Monday,2.99,46325.0,32397.0,0,1
2023-04-21,Vegetable Stir Fry,173.0,8.9,0,Friday,2.7,25765.0,21366.0,0,1
2023-08-10,Seafood Paella,164.0,30.2,0,Thursday,2.43,65379.0,41729.0,0,0
2023-03-23,Manti,256.0,14.3,1,Thursday,,22157.0,,0,0
2023-07-03,Mushroom Risotto,162.0,37.9,0,Monday,2.93,34027.0,25725.0,1,0
2023-05-03,Pasta Carbonara,234.0,20.5,0,Wednesday,4.0,37172.0,,0,0
2023-07-28,Manti,144.0,44.0,0,Friday,2.74,28609.0,19556.0,0,0
2023-08-23,Grilled Chicken,102.0,37.5,0,Wednesday,1.01,56934.0,37452.0,0,1
2023-09-17,Thai Green Curry,266.0,4.8,0,Sunday,5.12,45710.0,29202.0,0,0
2023-06-06,Shashlik,208.0,,0,Tuesday,6.13,,32819.0,0,0
2023-04-18,Margherita Pizza,152.0,15.7,0,Tuesday,1.36,,30473.0,0,1
2023-08-26,Grilled Chicken,237.0,27.3,0,Saturday,,,40180.0,1,0
2023-12-10,Beef Steak,467.0,-3.4,1,Sunday,3.47,74728.0,54364.0,0,0
2023-07-14,Vegetable Stir Fry,165.0,31.3,0,Friday,4.18,32334.0,20235.0,0,0
2023-09-30,Thai Green Curry,282.0,13.6,0,Saturday,7.51,43917.0,28920.0,0,0
2023-03-09,Manti,151.0,21.3,1,Thursday,5.57,22856.0,17427.0,0,0
2023-05-24,Plov,,22.9,0,Wednesday,2.76,34791.0,27920.0,0,0
2023-12-10,Manti,221.0,2.6,0,Sunday,4.7,26780.0,18043.0,0,0
2023-12-10,Manti,156.0,1.7,0,Sunday,2.01,27147.0,16521.0,0,0
2023-06-18,Margherita Pizza,83.0,40.6,0,Sunday,2.69,45970.0,29961.0,0,1
2023-05-04,Caesar Salad,145.0,,0,Thursday,2.66,,32150.0,0,0
2023-04-23,Chicken Tikka,196.0,19.4,0,Sunday,4.13,,29227.0,0,0
2023-11-28,Seafood Paella,194.0,18.6,0,Tuesday,4.06,61684.0,41157.0,1,0
2023-07-22,Lamb Kebab,266.0,27.9,0,Saturday,2.58,58765.0,40889.0,0,0
2023-04-26,Thai Green Curry,216.0,21.6,0,Wednesday,4.52,40118.0,30007.0,0,0
2023-03-07,Fish and Chips,,16.0,0,Tuesday,2.29,49211.0,36496.0,1,0
2023-09-03,Lamb Kebab,163.0,8.5,0,Sunday,1.57,58201.0,39335.0,1,0
2023-02-24,Shashlik,222.0,-7.0,0,Friday,4.3,,35715.0,1,0
2023-06-13,Plov,,,0,Tuesday,,38244.0,29572.0,0,0
2023-11-13,Samsa,188.0,14.3,0,Monday,2.78,12859.0,10290.0,1,0
2023-10-05,Beef Steak,147.0,15.6,0,Thursday,1.54,84032.0,58666.0,0,0
2023-10-18,Burger & Fries,,26.7,0,Wednesday,5.35,39727.0,29860.0,0,0
2023-05-29,Tom Yum Soup,121.0,,0,Monday,2.23,33934.0,22595.0,0,0
2023-01-12,Samsa,249.0,0.2,0,Thursday,6.64,16221.0,,1,1
2023-06-07,Beef Steak,93.0,45.0,0,Wednesday,1.13,74348.0,54312.0,0,0
2023-01-15,Plov,240.0,-8.6,0,Sunday,2.65,36144.0,29506.0,0,0
2023-05-05,Manti,132.0,9.5,0,Friday,2.28,26133.0,16997.0,0,0
2023-06-03,Chicken Tikka,230.0,40.5,0,Saturday,8.08,44616.0,35025.0,1,0
2023-01-30,Fish and Chips,,-9.7,0,Monday,3.27,39464.0,34431.0,0,0
2023-05-05,Burger & Fries,,,0,Friday,1.88,35149.0,,0,0
2023-03-30,Burger & Fries,224.0,,0,Thursday,2.51,,26893.0,1,1
2023-08-19,Chicken Tikka,173.0,35.3,0,Saturday,3.49,35898.0,31730.0,1,0
2023-01-13,Plov,191.0,-1.3,0,Friday,,33916.0,27614.0,0,0
2023-04-14,Manti,248.0,9.5,0,Friday,6.21,22879.0,18770.0,0,0
2023-05-08,Lagman,223.0,,0,Monday,4.77,32780.0,23321.0,0,0
2023-04-22,Beef Steak,172.0,22.2,0,Saturday,2.51,66570.0,56108.0,0,0
2023-06-10,Seafood Paella,133.0,38.7,0,Saturday,2.88,61022.0,48925.0,0,0
2023-06-05,Seafood Paella,95.0,42.5,0,Monday,1.77,56837.0,49069.0,1,0
2023-11-30,Margherita Pizza,199.0,11.7,0,Thursday,1.65,41386.0,27771.0,0,0
2023-12-02,Burger & Fries,,-0.5,0,Saturday,,33185.0,,1,1
2023-07-06,Burger & Fries,203.0,32.1,0,Thursday,2.32,,29192.0,0,0
2023-10-09,Caesar Salad,170.0,12.6,0,Monday,1.76,45788.0,28188.0,1,0
2023-12-09,Fish and Chips,314.0,7.4,0,Saturday,3.86,46266.0,34514.0,0,0
2023-03-10,Caesar Salad,,20.4,0,Friday,,40493.0,27530.0,1,0
2023-06-24,Chicken Tikka,,29.7,0,Saturday,6.31,39883.0,33041.0,1,0
