meals_served,temp_c,is_holiday,waste_kg,checkout_price,base_price,emailer_for_promotion,homepage_featured,price_ratio,month,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,food_item_encoded
171.5,16.6,0,4.21,40243.0,30702.0,0,1,1.3107615139078888,6,0,0,0,0,0,0,1,10
205.0,9.4,0,2.18,28651.0,20166.0,0,0,1.4207577109987106,11,0,1,0,0,0,0,0,6
128.0,1.6,0,2.82,40287.0,33068.0,0,0,1.2183077295270353,12,0,0,0,0,0,0,1,3
130.0,15.3,0,1.09,61900.0,30676.0,0,1,2.0178641283087755,9,0,0,0,0,1,0,0,16
121.0,-0.7,0,2.82,44133.0,34122.0,0,0,1.2933884297520661,2,0,0,0,0,0,1,0,3
141.0,36.1,0,4.01,68567.0,51373.0,0,0,1.334689428298912,7,0,0,1,0,0,0,0,16
188.0,14.3,0,2.78,12859.0,30676.0,1,0,0.41918763854479074,11,0,1,0,0,0,0,0,13
241.0,22.9,0,5.48,40243.0,32370.0,0,0,1.243219029966018,5,0,1,0,0,0,0,0,11
156.0,8.7,0,2.82,35809.0,30088.0,0,1,1.1901422494017548,2,0,0,1,0,0,0,0,12
245.0,13.7,0,3.72,40350.0,28192.0,0,0,1.4312570942111238,9,0,1,0,0,0,0,0,10
171.5,26.0,1,7.88,47184.0,29834.0,0,1,1.581551250251391,5,0,1,0,0,0,0,0,11
244.0,26.6,0,4.11,47133.0,30654.0,1,0,1.5375807398708161,4,0,0,1,0,0,0,0,4
171.5,-1.7,0,4.75,33331.0,30676.0,1,0,1.0865497457295605,12,0,1,0,0,0,0,0,18
111.0,5.3,0,1.87,40243.0,59980.0,1,0,0.6709403134378126,5,0,0,0,0,0,0,1,0
250.0,16.6,0,5.66,77161.0,57232.0,0,1,1.3482142857142858,9,0,0,0,1,0,0,0,0
157.0,16.6,0,4.08,28862.0,20742.0,0,1,1.391476231800212,11,0,0,1,0,0,0,0,19
171.5,11.0,0,2.82,40243.0,44661.0,1,0,0.9010770023062628,11,1,0,0,0,0,0,0,7
289.0,6.7,0,4.88,27244.0,17302.0,0,0,1.5746156513697838,10,0,0,0,1,0,0,0,8
95.0,15.6,0,1.82,37762.0,32032.0,1,0,1.1788836163836163,9,0,1,0,0,0,0,0,9
120.0,18.9,0,1.99,17212.0,30676.0,1,0,0.5610901030121267,9,1,0,0,0,0,0,0,13
162.0,30.7,0,2.82,46397.0,33033.0,1,0,1.4045651318378591,8,0,1,0,0,0,0,0,4
67.0,45.0,0,1.63,52681.0,44469.0,0,0,1.1846679709460524,6,1,0,0,0,0,0,0,14
190.0,36.7,0,3.6,46809.0,35279.0,0,0,1.3268233226565378,8,0,1,0,0,0,0,0,15
233.0,11.0,0,3.9,59410.0,48850.0,0,0,1.216171954964176,11,0,0,0,0,1,0,0,16
175.0,14.2,0,2.87,53104.0,30676.0,0,0,1.7311253096883557,11,0,0,0,1,0,0,0,7
103.0,34.7,0,2.81,53277.0,44789.0,1,0,1.189510817388198,7,0,0,0,0,1,0,0,14
279.0,37.2,0,10.27,40243.0,38947.0,1,1,1.0332759904485582,6,0,0,0,1,0,0,0,7
136.0,17.6,0,2.6,40243.0,30676.0,0,1,1.311872473594993,3,0,0,0,0,0,1,0,5
359.0,22.7,1,2.82,40243.0,25512.0,1,0,1.5774145500156789,4,0,0,0,0,0,1,0,12
188.0,9.0,0,2.82,45882.0,29248.0,0,0,1.568722647702407,9,0,0,0,1,0,0,0,17
148.0,12.0,0,2.98,27754.0,21169.0,0,0,1.3110680712362417,10,0,1,0,0,0,0,0,6
198.0,38.7,0,4.56,41969.0,29790.0,0,0,1.4088284659281638,7,0,0,0,1,0,0,0,11
171.5,35.7,0,3.31,40495.0,30105.0,0,1,1.3451253944527488,8,0,0,0,1,0,0,0,10
164.0,14.1,0,1.85,73324.0,47136.0,0,1,1.5555838424983028,9,1,0,0,0,0,0,0,16
113.0,-1.0,0,1.49,44435.0,27528.0,1,0,1.6141746585294972,2,1,0,0,0,0,0,0,17
130.0,18.0,0,1.97,40243.0,29054.0,1,0,1.3851104839264816,11,0,1,0,0,0,0,0,10
123.0,21.0,0,3.14,46029.0,30933.0,1,0,1.4880225002424594,11,0,0,0,0,1,0,0,3
105.0,16.6,0,1.95,46032.0,33247.0,0,0,1.3845459740728487,6,0,0,0,0,1,0,0,11
141.0,-7.9,0,2.06,38219.0,27377.0,1,1,1.3960258611243015,2,1,0,0,0,0,0,0,9
196.0,40.8,0,4.95,40243.0,32688.0,0,1,1.2311245717082722,8,0,0,0,0,0,0,1,15
227.0,32.0,0,4.94,65297.0,49911.0,1,0,1.308268718318607,8,0,0,0,0,0,1,0,16
136.0,39.1,1,3.69,33558.0,20515.0,1,1,1.635778698513283,8,0,1,0,0,0,0,0,19
224.0,32.0,0,2.82,16884.0,10580.0,0,1,1.5958412098298678,6,0,0,0,0,0,1,0,13
210.0,-3.5,0,3.59,40243.0,30676.0,0,0,1.311872473594993,12,1,0,0,0,0,0,0,7
136.0,-6.6,0,1.09,57196.0,36238.0,0,1,1.5783431756719466,1,0,0,0,0,0,1,0,5
203.0,44.7,0,4.79,40243.0,42490.0,0,0,0.9471169686985172,7,0,1,0,0,0,0,0,14
72.0,-0.2,0,0.54,40243.0,9248.0,0,0,4.351535467128028,12,0,0,0,0,0,0,1,13
295.0,9.1,0,2.82,39557.0,27033.0,1,0,1.4632856138793326,3,0,0,1,0,0,0,0,12
221.0,2.6,0,4.7,26780.0,18043.0,0,0,1.4842321121764672,12,0,0,0,1,0,0,0,8
171.5,14.6,1,7.43,30624.0,23704.0,0,0,1.2919338508268647,9,0,0,0,0,0,1,0,19
109.0,16.0,0,1.12,55462.0,41254.0,0,0,1.3444029669850197,9,0,0,0,0,0,0,1,7
144.0,16.6,0,3.72,39640.0,28283.0,0,0,1.4015486334547254,12,0,0,0,1,0,0,0,10
171.5,17.2,0,0.72,71962.0,49151.0,0,1,1.4641004252202396,5,0,0,0,0,0,1,0,16
105.0,-1.6,0,2.82,40243.0,49458.0,0,0,0.8136802943912006,12,0,0,1,0,0,0,0,16
99.0,10.8,0,1.82,34257.0,28167.0,0,0,1.216210459047822,3,0,0,0,0,0,1,0,10
94.0,35.7,0,1.65,44285.0,34722.0,1,0,1.275416162663441,8,0,1,0,0,0,0,0,15
182.0,-3.7,0,4.11,70308.0,61140.0,1,0,1.1499509322865555,12,0,0,0,1,0,0,0,0
184.0,16.8,0,3.74,40533.0,32776.0,0,0,1.2366670734683916,5,0,0,1,0,0,0,0,17
203.0,-0.3,0,4.05,42916.0,34044.0,0,0,1.2606039243332159,12,0,0,1,0,0,0,0,3
171.5,23.3,0,2.58,34664.0,30386.0,0,0,1.1407885210294215,7,0,0,0,0,0,0,1,10
171.5,14.3,0,2.5,40439.0,30378.0,0,0,1.331193626966884,9,0,0,0,1,0,0,0,1
238.0,-3.9,0,2.82,49832.0,31563.0,0,1,1.5788106327028484,12,0,1,0,0,0,0,0,15
171.5,-5.2,0,2.82,44731.0,34112.0,0,0,1.3112980769230769,12,1,0,0,0,0,0,0,15
171.5,-1.4,0,1.75,12999.0,9005.0,0,0,1.4435313714602998,2,0,0,0,0,0,1,0,13
219.0,35.2,0,6.05,28237.0,23191.0,0,0,1.2175844077443836,8,0,0,0,1,0,0,0,19
112.0,34.5,0,1.28,55504.0,46717.0,0,0,1.1880899886550935,8,0,0,0,0,1,0,0,16
171.5,16.6,0,2.64,52808.0,45082.0,0,1,1.1713766026351982,5,0,0,0,0,0,1,0,14
340.0,21.1,1,10.26,44226.0,38142.0,0,0,1.1595092024539877,3,0,0,0,0,0,1,0,15
238.0,1.7,0,5.56,40329.0,33356.0,0,0,1.2090478474637247,2,0,0,0,0,0,1,0,15
271.0,25.6,0,3.03,60174.0,52454.0,0,0,1.1471765737598658,4,0,0,0,1,0,0,0,16
143.0,2.9,0,2.28,35680.0,26091.0,0,0,1.3675213675213675,11,1,0,0,0,0,0,0,1
251.0,12.7,0,2.24,33597.0,27418.0,0,0,1.2253629002844846,3,0,0,0,0,1,0,0,12
100.0,44.6,0,2.11,66657.0,51892.0,1,0,1.2845332613890388,6,0,0,0,0,1,0,0,16
171.5,25.4,0,2.82,58304.0,54529.0,0,0,1.0692292174806066,5,1,0,0,0,0,0,0,16
240.0,0.7,0,4.61,27657.0,17972.0,0,0,1.5388938348542176,1,0,0,1,0,0,0,0,8
222.0,29.8,0,2.36,26733.0,23593.0,1,1,1.1330903234010088,6,0,0,0,0,0,1,0,19
77.0,16.6,0,2.82,36556.0,24565.0,1,1,1.488133523305516,5,0,0,0,0,0,1,0,18
264.0,-7.1,0,3.76,27773.0,24013.0,0,0,1.1565818514971058,12,0,0,0,1,0,0,0,6
171.5,-6.3,0,1.3,38774.0,32816.0,1,0,1.1815577766942955,2,0,0,0,1,0,0,0,2
134.0,21.2,0,2.23,31508.0,24395.0,0,0,1.2915761426521828,9,0,0,0,0,0,0,1,18
240.0,-6.3,0,3.09,42715.0,35733.0,1,0,1.195393613746397,12,0,0,1,0,0,0,0,4
188.0,11.5,0,2.82,14350.0,30676.0,0,0,0.4677924110053462,3,0,0,0,0,0,0,1,13
171.5,28.7,0,2.15,58388.0,41549.0,0,0,1.4052805121663579,7,0,0,0,1,0,0,0,7
171.5,16.6,0,2.52,40507.0,30676.0,0,0,1.3204785500065197,12,1,0,0,0,0,0,0,17
107.0,15.5,0,2.82,27106.0,23130.0,0,0,1.1718979680069175,4,0,1,0,0,0,0,0,19
98.0,26.2,0,1.47,43993.0,36788.0,0,0,1.195851908230945,4,0,0,0,0,0,0,1,15
171.5,16.6,0,4.74,45413.0,30676.0,0,0,1.4804081366540618,5,0,0,0,0,1,0,0,11
201.0,16.6,0,4.24,55207.0,40049.0,0,0,1.3784863542160852,10,0,0,0,0,1,0,0,7
101.0,2.6,0,2.25,15514.0,10047.0,0,0,1.5441425301084901,12,0,0,0,0,1,0,0,13
119.0,16.6,0,2.48,37297.0,30676.0,0,0,1.215836484548181,9,0,0,0,0,1,0,0,1
122.0,30.4,0,2.97,78685.0,53515.0,0,1,1.4703354199757077,6,0,0,0,0,1,0,0,0
124.0,-9.0,0,1.77,14809.0,9517.0,0,1,1.5560575811705368,2,0,0,0,1,0,0,0,13
206.0,16.6,0,1.81,21962.0,19621.0,0,0,1.119310942357678,4,1,0,0,0,0,0,0,8
145.0,45.0,0,4.43,30181.0,23549.0,0,0,1.2816255467323454,6,0,0,1,0,0,0,0,6
151.0,16.3,0,2.74,61433.0,46132.0,1,1,1.3316786612329836,11,0,0,0,0,1,0,0,7
107.0,16.6,0,1.54,36492.0,30676.0,1,0,1.189594471247881,11,0,0,0,0,1,0,0,11
319.0,22.9,0,6.11,51355.0,32386.0,1,0,1.5857160501451244,9,0,0,0,1,0,0,0,4
120.0,16.6,1,2.82,35178.0,25205.0,0,1,1.3956754612180122,3,0,1,0,0,0,0,0,10
149.0,-12.9,1,1.85,36495.0,30676.0,1,0,1.1896922675707393,1,0,1,0,0,0,0,0,2
154.0,7.2,1,3.57,38923.0,29287.0,0,0,1.3290197015740772,9,1,0,0,0,0,0,0,1
108.0,2.5,0,1.02,16964.0,30676.0,1,0,0.5530056069891772,12,1,0,0,0,0,0,0,13
98.0,-4.7,0,1.58,45128.0,30676.0,1,0,1.4711174859825271,1,0,0,0,0,1,0,0,11
182.0,34.8,0,2.82,46464.0,35760.0,0,0,1.2993288590604026,8,0,1,0,0,0,0,0,5
161.0,16.6,0,1.6,15325.0,9384.0,0,0,1.6330988917306053,4,0,0,0,0,1,0,0,13
110.0,18.2,0,2.05,45101.0,33933.0,0,0,1.3291191465535024,3,0,0,0,0,0,0,1,11
171.5,19.9,0,2.72,40243.0,43045.0,1,1,0.9349053316296898,5,0,0,0,1,0,0,0,7
273.0,25.3,0,4.77,40246.0,29350.0,1,0,1.3712436115843272,9,0,0,0,1,0,0,0,17
144.0,39.2,0,2.3,36631.0,31237.0,0,0,1.1726798348112815,7,0,0,0,0,0,1,0,9
238.0,34.9,0,2.82,37564.0,30297.0,0,1,1.2398587318876457,7,0,1,0,0,0,0,0,10
174.0,16.6,0,2.72,31694.0,30676.0,0,1,1.0331855522232365,5,0,0,0,1,0,0,0,6
223.0,12.5,0,2.65,34367.0,30676.0,0,0,1.1203220758899466,9,0,0,0,0,1,0,0,6
144.0,17.8,0,3.78,17132.0,10088.0,1,0,1.6982553528945281,3,1,0,0,0,0,0,0,13
265.0,-1.5,0,2.44,13230.0,10633.0,0,0,1.2442396313364055,1,0,0,0,0,0,0,1,13
153.0,16.6,0,2.9,77473.0,62924.0,0,0,1.2312154344924036,8,0,1,0,0,0,0,0,0
171.5,22.6,1,6.24,68529.0,46896.0,0,1,1.461297338792221,3,0,1,0,0,0,0,0,16
80.0,17.6,0,0.7,51742.0,31837.0,0,0,1.6252159437132896,3,1,0,0,0,0,0,0,15
210.0,10.7,0,5.31,55404.0,48197.0,1,1,1.1495321285557192,10,0,0,0,0,0,0,1,14
202.0,32.0,0,5.61,34943.0,30676.0,1,0,1.1390989698787326,8,1,0,0,0,0,0,0,18
198.0,-2.6,0,2.82,48696.0,30676.0,0,0,1.5874299126352849,2,0,0,0,0,0,0,1,4
134.0,16.6,0,3.14,23492.0,17339.0,1,0,1.354864755752927,9,0,1,0,0,0,0,0,8
250.0,32.5,0,3.92,61834.0,42514.0,0,0,1.4544385378933997,7,1,0,0,0,0,0,0,14
201.0,11.2,1,4.17,42925.0,29216.0,0,0,1.4692291894852136,9,1,0,0,0,0,0,0,1
223.0,39.6,0,2.82,35082.0,30676.0,0,0,1.1436301995044986,7,0,0,0,0,0,1,0,9
252.0,16.6,0,2.25,45135.0,29724.0,0,0,1.5184699232943075,12,0,0,0,0,1,0,0,17
221.0,21.8,0,4.81,36742.0,29352.0,0,0,1.2517715998909784,10,0,0,0,0,0,0,1,10
388.0,43.5,1,2.82,40243.0,35337.0,0,1,1.1388346492345134,6,0,0,0,1,0,0,0,15
119.0,26.3,0,1.15,76602.0,57682.0,0,1,1.3280052702749559,4,0,0,0,1,0,0,0,0
223.0,16.6,0,3.49,40243.0,23898.0,0,0,1.6839484475688342,9,0,0,0,0,0,0,1,18
116.0,19.5,0,0.95,40243.0,40870.0,1,0,0.9846586738438953,4,0,1,0,0,0,0,0,5
171.5,35.5,0,1.64,43698.0,27783.0,0,1,1.572832307526185,8,0,0,0,0,1,0,0,17
100.0,45.0,0,2.28,45436.0,40483.0,0,0,1.122347652100882,7,0,0,1,0,0,0,0,5
124.0,-7.3,0,2.18,40243.0,30652.0,0,0,1.3128996476575754,2,0,0,0,0,1,0,0,11
171.5,15.5,0,1.64,40243.0,19320.0,0,0,2.082971014492754,3,0,1,0,0,0,0,0,8
180.0,26.0,0,2.05,24736.0,19625.0,1,0,1.2604331210191082,3,0,0,0,0,0,1,0,8
176.0,18.1,0,2.11,26780.0,21177.0,0,0,1.2645794966236956,3,1,0,0,0,0,0,0,6
278.0,38.9,0,9.18,39554.0,26602.0,1,0,1.4868806856627321,6,0,0,0,1,0,0,0,10
222.0,14.5,0,2.59,44873.0,36371.0,1,0,1.2337576640730252,9,0,1,0,0,0,0,0,4
104.0,16.6,0,2.48,41350.0,30676.0,1,1,1.347959316729691,12,0,0,0,0,0,1,0,3
147.0,12.7,0,2.13,45593.0,31993.0,1,0,1.4250929890913637,4,0,0,0,0,0,0,1,9
323.0,11.0,0,2.82,37754.0,23219.0,0,0,1.6259959515913691,10,0,0,0,1,0,0,0,18
171.5,1.7,0,4.17,40243.0,16584.0,1,1,2.4266160154365655,10,1,0,0,0,0,0,0,8
110.0,14.1,0,2.25,46949.0,35189.0,0,0,1.3341953451362643,11,0,0,0,0,1,0,0,11
83.0,30.9,0,0.86,64010.0,30676.0,0,0,2.0866475420524186,9,1,0,0,0,0,0,0,14
308.0,17.9,1,8.52,41449.0,31269.0,1,0,1.3255620582685728,9,0,0,1,0,0,0,0,3
266.0,21.7,0,7.62,58838.0,42752.0,1,1,1.3762630988023952,9,0,0,1,0,0,0,0,14
240.0,17.3,0,4.75,27238.0,18746.0,0,0,1.4530033073722395,3,0,0,1,0,0,0,0,8
113.0,16.6,0,1.23,40243.0,31824.0,0,0,1.2645487682252388,12,0,0,0,0,1,0,0,17
88.0,30.8,0,2.76,59595.0,38273.0,1,1,1.557102918506519,8,0,0,0,0,0,0,1,7
225.0,15.9,0,5.74,23387.0,17602.0,0,0,1.328655834564254,10,0,0,0,1,0,0,0,8
265.0,33.5,0,6.04,72923.0,46111.0,0,0,1.5814664613649672,7,0,0,1,0,0,0,0,16
109.0,-4.7,0,1.44,30460.0,26039.0,0,0,1.169783785859672,12,0,0,0,0,0,0,1,18
171.5,9.3,0,4.2,48075.0,30676.0,1,1,1.567186073803625,5,0,0,0,0,0,1,0,5
171.5,21.2,0,3.47,33401.0,26882.0,1,0,1.2425042779555093,5,0,0,0,0,0,0,1,18
143.0,15.8,0,2.88,71105.0,52863.0,1,0,1.3450806802489454,10,1,0,0,0,0,0,0,16
161.0,-0.3,0,2.82,35854.0,32599.0,0,0,1.0998496886407558,1,0,0,0,0,0,0,1,11
114.0,14.8,0,1.82,33802.0,23551.0,0,0,1.435268141480192,3,1,0,0,0,0,0,0,6
72.0,20.5,0,1.64,39205.0,36122.0,0,0,1.085349648413709,5,1,0,0,0,0,0,0,15
220.0,30.1,0,2.82,42850.0,29119.0,0,0,1.4715477866684983,6,0,0,0,0,1,0,0,17
171.5,15.4,0,3.08,61067.0,47630.0,0,0,1.2821121142137308,3,0,1,0,0,0,0,0,16
212.0,-5.6,0,3.36,42741.0,33580.0,0,0,1.2728111971411555,2,0,0,0,0,1,0,0,4
224.0,12.5,0,2.82,51782.0,30676.0,0,1,1.688029730082149,5,0,1,0,0,0,0,0,14
219.0,-13.0,0,4.33,36255.0,27388.0,1,0,1.3237549291660582,2,0,0,0,0,0,1,0,1
170.0,-1.8,0,2.38,73620.0,30676.0,0,1,2.3999217629417133,2,0,0,0,0,1,0,0,0
171.5,31.9,0,5.32,36119.0,30292.0,1,0,1.1923610194110656,6,0,0,1,0,0,0,0,9
234.0,26.3,0,4.94,40166.0,30676.0,0,1,1.3093623679749642,11,0,0,0,0,0,0,1,12
260.0,16.6,0,5.81,55715.0,49315.0,0,1,1.1297779580249416,2,0,0,0,1,0,0,0,14
166.0,21.6,0,1.98,61966.0,30676.0,1,0,2.0200156474116575,3,0,0,1,0,0,0,0,16
227.0,16.6,0,4.83,38913.0,31899.0,0,0,1.2198815009874917,5,0,0,0,0,0,1,0,4
168.0,16.4,0,3.87,40243.0,27501.0,0,0,1.4633286062325006,10,1,0,0,0,0,0,0,12
337.0,16.6,1,12.26,39740.0,33452.0,1,0,1.1879708238670335,1,0,0,0,1,0,0,0,4
184.0,7.3,0,2.88,64944.0,46347.0,0,0,1.4012557447083953,11,0,0,1,0,0,0,0,16
195.0,22.7,0,1.92,45595.0,30676.0,0,0,1.4863411135741296,4,0,0,0,0,0,0,1,11
82.0,5.8,0,1.1,77688.0,57576.0,1,0,1.3493122134222593,12,0,0,0,0,1,0,0,0
189.0,-3.0,0,3.02,40243.0,30676.0,1,1,1.311872473594993,1,0,0,0,0,0,1,0,8
113.0,12.7,0,2.34,36236.0,27079.0,0,1,1.3381587207799401,9,1,0,0,0,0,0,0,1
182.0,21.2,0,4.15,39059.0,22620.0,0,0,1.7267462422634836,4,1,0,0,0,0,0,0,18
239.0,9.6,0,4.19,28791.0,23978.0,1,0,1.2007256651930938,10,0,0,0,1,0,0,0,19
100.0,31.6,0,1.34,47027.0,32564.0,0,1,1.4441407689473038,6,1,0,0,0,0,0,0,15
100.0,16.6,0,1.5,68664.0,53594.0,0,0,1.281188192708139,10,0,1,0,0,0,0,0,0
79.0,37.1,0,1.63,38606.0,29794.0,0,1,1.2957642478351346,8,0,0,0,0,1,0,0,9
168.0,38.3,0,2.82,40243.0,25513.0,0,1,1.5773527221416532,7,0,0,0,0,1,0,0,1
235.0,8.7,0,2.82,40243.0,26726.0,1,0,1.5057621791513882,11,0,1,0,0,0,0,0,10
261.0,-5.7,0,3.38,30301.0,19801.0,1,0,1.5302762486743093,2,0,0,0,1,0,0,0,19
99.0,10.7,0,2.89,36814.0,30324.0,0,1,1.2140218968473817,3,0,0,0,1,0,0,0,1
68.0,38.8,0,1.23,40243.0,31144.0,1,1,1.292159003339327,7,1,0,0,0,0,0,0,17
103.0,16.6,0,1.77,34082.0,29802.0,1,1,1.1436145225152674,2,0,0,1,0,0,0,0,17
180.0,21.9,0,2.82,40243.0,48302.0,1,0,0.8331539066705312,11,0,0,1,0,0,0,0,16
182.0,15.6,0,5.17,70812.0,60136.0,1,1,1.1775309298922443,4,0,0,0,1,0,0,0,0
65.0,38.1,0,1.66,33489.0,21344.0,0,0,1.5690123688155921,8,1,0,0,0,0,0,0,6
76.0,1.6,0,1.43,40243.0,27542.0,0,0,1.4611502432648318,1,0,1,0,0,0,0,0,12
133.0,18.4,0,2.56,38647.0,26159.0,0,1,1.4773882793684774,9,0,1,0,0,0,0,0,1
287.0,11.4,0,6.21,38906.0,26460.0,0,0,1.4703703703703703,3,0,0,0,1,0,0,0,12
116.0,-2.2,0,2.02,28399.0,19451.0,0,0,1.4600277620687883,12,0,1,0,0,0,0,0,8
79.0,13.2,0,1.57,35702.0,27168.0,0,0,1.3141195524146054,11,0,0,0,0,0,1,0,12
87.0,29.5,0,1.08,69407.0,55386.0,0,0,1.2531506156790524,3,0,0,0,1,0,0,0,0
167.0,21.9,0,2.56,40243.0,27637.0,0,0,1.4561276549553135,5,0,0,0,0,1,0,0,2
206.0,38.4,0,3.66,39979.0,33867.0,0,0,1.1804706646588123,6,1,0,0,0,0,0,0,15
228.0,21.4,0,2.27,40243.0,23877.0,0,0,1.6854294928173557,3,1,0,0,0,0,0,0,6
431.0,-1.3,1,16.17,34535.0,27217.0,0,1,1.2688760701032442,2,0,0,0,1,0,0,0,9
171.5,19.6,0,2.9,30727.0,30224.0,1,1,1.016642403388036,3,0,0,0,0,0,0,1,12
143.0,11.1,0,2.5,58545.0,41410.0,0,0,1.4137889398695966,11,0,0,0,0,0,0,1,7
161.0,-10.5,0,1.38,72066.0,54495.0,0,0,1.3224332507569503,12,1,0,0,0,0,0,0,16
154.0,33.9,0,3.17,80471.0,52758.0,1,0,1.525285264793965,8,0,0,0,0,0,1,0,0
171.5,15.5,0,1.65,46042.0,35004.0,0,0,1.3153353902411153,10,0,1,0,0,0,0,0,4
201.0,-6.4,0,2.82,47326.0,35286.0,1,0,1.3412118120501049,2,0,1,0,0,0,0,0,4
219.0,16.6,0,4.79,40147.0,26372.0,1,0,1.5223342939481268,10,0,0,0,1,0,0,0,12
133.0,-15.0,0,3.03,15114.0,10056.0,0,0,1.5029832935560858,2,0,0,0,0,0,1,0,13
102.0,-2.2,0,0.84,34128.0,29635.0,0,0,1.1516112704572297,12,0,0,1,0,0,0,0,9
237.0,16.6,0,3.66,42668.0,31525.0,1,1,1.3534655035685963,12,0,0,0,0,0,0,1,4
129.0,16.6,0,1.74,37279.0,30676.0,1,0,1.2152497066110315,5,0,0,1,0,0,0,0,10
90.0,36.6,0,2.8,14866.0,10538.0,1,0,1.4107041184285443,7,0,1,0,0,0,0,0,13
185.0,18.0,0,2.51,27842.0,18916.0,0,1,1.4718756608162402,9,1,0,0,0,0,0,0,8
216.0,20.0,0,4.26,35895.0,30597.0,0,0,1.1731542308069418,5,1,0,0,0,0,0,0,11
271.0,-1.0,0,3.23,16709.0,10021.0,1,0,1.6673984632272227,12,0,0,1,0,0,0,0,13
101.0,19.3,0,0.81,36579.0,26552.0,0,0,1.3776363362458572,4,0,0,0,0,1,0,0,10
215.0,12.7,0,2.82,27818.0,23859.0,1,1,1.1659331908294563,10,0,0,0,0,0,0,1,19
342.0,13.7,1,2.82,28303.0,16497.0,1,0,1.7156452688367583,9,0,0,0,0,1,0,0,8
266.0,-2.6,1,8.25,40148.0,25525.0,0,0,1.5728893241919686,12,0,0,0,0,0,1,0,1
266.0,20.2,1,8.81,38406.0,29882.0,0,0,1.2852553376614684,5,0,0,0,0,0,0,1,1
258.0,16.6,0,7.32,68488.0,30676.0,0,0,2.2326248533055155,7,0,0,1,0,0,0,0,0
171.5,-6.0,0,2.22,40243.0,30645.0,0,0,1.3131995431554904,2,0,1,0,0,0,0,0,10
238.0,27.5,0,5.02,46803.0,31495.0,0,0,1.486045404032386,5,0,1,0,0,0,0,0,11
239.0,11.8,0,5.04,21407.0,17336.0,0,1,1.234829257037379,5,0,0,1,0,0,0,0,8
181.0,-2.3,0,2.82,39667.0,32280.0,0,0,1.2288413878562578,1,0,1,0,0,0,0,0,2
171.5,16.6,0,2.82,38926.0,30033.0,1,1,1.2961076149568809,1,0,0,0,1,0,0,0,10
200.0,16.6,0,2.82,45067.0,29555.0,0,0,1.5248519709017088,4,0,0,1,0,0,0,0,2
212.0,26.2,0,3.48,15167.0,9407.0,1,0,1.6123099819283513,8,0,1,0,0,0,0,0,13
171.5,33.8,1,2.82,40243.0,30676.0,0,0,1.311872473594993,7,0,0,0,0,0,1,0,3
83.0,2.9,0,0.7,44125.0,29761.0,0,0,1.4826450724102012,2,0,1,0,0,0,0,0,2
170.0,16.6,0,2.23,40243.0,33151.0,0,0,1.2139301981840669,12,0,0,0,0,0,0,1,3
171.5,16.6,0,1.91,25699.0,17040.0,0,0,1.508157276995305,6,0,0,0,0,1,0,0,8
302.0,-15.0,0,3.42,66542.0,47452.0,1,0,1.4023012728652111,2,0,0,0,1,0,0,0,14
171.5,20.7,0,4.28,15868.0,30676.0,0,0,0.517277350371626,4,0,0,0,0,0,1,0,13
105.0,-7.2,0,1.42,40243.0,33777.0,1,0,1.1914320395535423,12,1,0,0,0,0,0,0,15
128.0,32.7,0,2.82,40465.0,30676.0,1,1,1.3191094014865041,6,0,0,0,0,1,0,0,15
107.0,6.1,0,2.82,42474.0,27682.0,0,0,1.5343544541579366,2,0,0,0,0,1,0,0,10
171.5,16.1,0,3.35,52535.0,39828.0,1,0,1.319046901677212,11,0,1,0,0,0,0,0,7
172.0,15.5,0,1.47,53432.0,37554.0,0,0,1.422804494860734,9,1,0,0,0,0,0,0,5
171.5,-1.6,0,1.93,37774.0,28835.0,1,0,1.3100052020114443,12,0,0,0,0,0,1,0,11
148.0,20.5,0,2.85,43556.0,30572.0,0,0,1.4247023420122988,11,0,0,0,1,0,0,0,2
319.0,16.9,0,7.53,45726.0,35208.0,0,0,1.2987389229720518,3,0,0,0,1,0,0,0,15
133.0,16.6,0,2.51,35377.0,27288.0,0,0,1.29643066549399,3,1,0,0,0,0,0,0,9
143.0,-3.0,0,1.35,40243.0,27662.0,0,1,1.4548116549779482,2,0,0,0,0,1,0,0,2
302.0,29.3,0,3.61,35886.0,34182.0,0,0,1.0498507986659646,6,0,0,0,1,0,0,0,3
393.0,25.9,1,6.67,36933.0,29967.0,0,0,1.2324557012713986,8,0,0,1,0,0,0,0,1
220.0,16.6,0,5.44,40475.0,31495.0,0,1,1.2851246229560247,1,0,0,0,1,0,0,0,4
132.0,-7.3,0,3.95,40431.0,32004.0,1,0,1.263310836145482,2,0,0,0,1,0,0,0,4
199.0,16.6,0,3.53,33082.0,20805.0,0,0,1.5900985340062486,2,0,0,0,1,0,0,0,19
171.5,-12.9,0,2.15,40243.0,45859.0,0,0,0.8775376698139951,12,0,1,0,0,0,0,0,14
249.0,40.7,0,6.6,34096.0,31551.0,0,1,1.0806630534689867,7,0,0,1,0,0,0,0,2
89.0,11.5,0,1.13,13196.0,9802.0,1,0,1.3462558661497654,9,0,1,0,0,0,0,0,13
133.0,33.4,0,2.71,43734.0,30694.0,1,0,1.424838730696553,7,0,0,0,0,0,1,0,11
